address,messages
0xa60f3b29fc9417b82846d951af39412869bd09c6,77
0xfcf4b60d0c20bc84bf70bf19149a65e70d5be1a5,86
0x1fc997ddda325dd18726d70ca8d4cdc8dd81bbc4,98
0x85142fcdd055d7e628920f0d62f318a9327b018b,86
0xe27dc64ec91f30db136edec7af0ec2394e375de9,88
0xcc1f4f37d621009724b0a72c5bb7ecf14ed449d5,106
0x23289b8b46cca4c6366dfdbb6a47b7c6824220e1,79
0x403d7b74488f43ec12c718380ee636def567b8b1,94
0x8239494e3cafbb2cb7370016881699a30d297809,81
0x2ed35a23448f4beeafde06cd62740b57c8b3497d,94
0x4ac34a242aa2866b9151a38d18cd4fb396dd7dd2,82
0x92e82c1b535b2973203e5ed73a3718b12e32d5bd,73
0x79bb254f32c155aff2b81595621e00c13294a48f,81
0x267bafe123d6d590cfc3efcae85f04cee1225083,94
0x32cf5e5947291eba98cbb50742f4dc8a7a8b51a1,86
0xac635834a13bade4e8ca6aceb8fa432f970e5714,85
0xb08624b6be1822346facde9ea869c5b29e5287d6,98
0x82e2ce848b2816dc9cb840f9b069903f83333233,78
0x37d0769eadd2915f6b07a4ce33e6e607068a3387,74
0x0b712390ab8cd52ef9957cc4dbee69d2ddd1190e,101
0x2238313d1add80f68e1fe68df75eae974fb1a1c7,100
0x3c16a4d59804b28145f620841f7b1246e1784fe2,92
0xe40fe8251bed5dbb8617c82df0be2d462c645da0,87
0xfc045310863b6b7911aba2fa803fd43e5180a046,95
0x004db980f93091b0c1b0be98b5c68f43042ad1d1,68
0xe114338476c89723dc50dc59525839780e0d59bf,95
0xd237f03bb8b3982db0c87c22ce84f36927a57872,98
0x505e5c6bb3a2f22448443c43312f710b817c8d09,89
0x446eb5e59948fb2f14b4ca45122eaffe4c98a89e,97
0x4d4a1ee1ca0ff353e7db6e361644c55d88595834,96
0x5245de8fde6b957011355f986b580d3b9326a9a2,89
0xca6ce55b60e136f1e15f8fadd3e7e7aa8a4aceb6,89
0x56bd21874933d67ece854cf77a103b5b5bdfd364,87
0xea365e7c982f70b41229a4c2172c33ddb5e516d0,80
0x3beb6395223598a0dc8fc2586696f094b3816cb0,86
0x7f96e6509fc0ba4d3821984e7a480154067f467f,88
0xc9af1ea614cdc24e3c31a1268eb90f9c43e7cfaf,80
0xe10c3187da25d8222e16b46bf0a7ad0dd5bb3ded,88
0xefde2eedde3591a1d9b19ecb4d953a92c7a2ab86,96
0xe0fb90db663cac96f8315e5afa7225d6b4ec752c,81
0x90f7ebf68d4724dec5060e644b28a4e6503fbf37,102
0xa02bb26a10911c559f9fc64adc5153b8a0ff2a99,82
0xd2b43130fa5d8768e7344b3a12fa60e1d5e301a0,89
0xec12b9a6c1586a989139a9c16559d69dd6a892c1,79
0x68d2a4aa1e32efd43d86645e869f4c63dd7ed6f9,92
0x4d08673b100ec2cb900eefeb78683f01e3977af4,79
0x3e17e2ce7df075e861c8bae8ead720f3d8408cda,93
0x33426cf73fabf00fe0f1820d0bc5b4e8f6f17379,93
0xe08fd7ea98a3fa4e113b3865fe9d9abb99e8c47c,98
0xb1f47ac094a6baf630ffeafe77c566ed8f2d1809,90
0x8570aae611d01a145bfbeff56892f8e44b02d05e,91
